council_area_code,council_area_name,year,age,sex,population
S12000018,Inverclyde,2024,76,all,812
S12000018,Inverclyde,2024,77,all,843
S12000018,Inverclyde,2024,78,all,642
S12000018,Inverclyde,2024,79,all,580
S12000018,Inverclyde,2024,80,all,605
S12000018,Inverclyde,2024,81,all,563
S12000018,Inverclyde,2024,82,all,456
S12000018,Inverclyde,2024,83,all,383
S12000018,Inverclyde,2024,84,all,357
S12000018,Inverclyde,2024,85,all,384
S12000018,Inverclyde,2024,86,all,341
S12000018,Inverclyde,2024,87,all,287
S12000018,Inverclyde,2024,88,all,225
S12000018,Inverclyde,2024,89,all,183
S12000018,Inverclyde,2024,90,all,754
S12000018,Inverclyde,2024,0,female,315
S12000018,Inverclyde,2024,1,female,316
S12000018,Inverclyde,2024,2,female,362
S12000018,Inverclyde,2024,3,female,282
S12000018,Inverclyde,2024,4,female,335
S12000018,Inverclyde,2024,5,female,364
S12000018,Inverclyde,2024,6,female,364
S12000018,Inverclyde,2024,7,female,375
S12000018,Inverclyde,2024,8,female,360
S12000018,Inverclyde,2024,9,female,368
S12000018,Inverclyde,2024,10,female,364
S12000018,Inverclyde,2024,11,female,441
S12000018,Inverclyde,2024,12,female,366
S12000018,Inverclyde,2024,13,female,415
S12000018,Inverclyde,2024,14,female,419
S12000018,Inverclyde,2024,15,female,390
S12000018,Inverclyde,2024,16,female,398
S12000018,Inverclyde,2024,17,female,394
S12000018,Inverclyde,2024,18,female,402
S12000018,Inverclyde,2024,19,female,388
S12000018,Inverclyde,2024,20,female,389
S12000018,Inverclyde,2024,21,female,348
S12000018,Inverclyde,2024,22,female,339
S12000018,Inverclyde,2024,23,female,387
S12000018,Inverclyde,2024,24,female,405
S12000018,Inverclyde,2024,25,female,436
S12000018,Inverclyde,2024,26,female,346
S12000018,Inverclyde,2024,27,female,484
S12000018,Inverclyde,2024,28,female,449
S12000018,Inverclyde,2024,29,female,497
S12000018,Inverclyde,2024,30,female,445
S12000018,Inverclyde,2024,31,female,410
S12000018,Inverclyde,2024,32,female,506
S12000018,Inverclyde,2024,33,female,509
S12000018,Inverclyde,2024,34,female,548
S12000018,Inverclyde,2024,35,female,433
S12000018,Inverclyde,2024,36,female,514
S12000018,Inverclyde,2024,37,female,449
S12000018,Inverclyde,2024,38,female,507
S12000018,Inverclyde,2024,39,female,452
S12000018,Inverclyde,2024,40,female,468
S12000018,Inverclyde,2024,41,female,527
S12000018,Inverclyde,2024,42,female,493
S12000018,Inverclyde,2024,43,female,460
S12000018,Inverclyde,2024,44,female,506
S12000018,Inverclyde,2024,45,female,490
S12000018,Inverclyde,2024,46,female,419
S12000018,Inverclyde,2024,47,female,430
S12000018,Inverclyde,2024,48,female,450
S12000018,Inverclyde,2024,49,female,516
S12000018,Inverclyde,2024,50,female,460
S12000018,Inverclyde,2024,51,female,541
S12000018,Inverclyde,2024,52,female,545
S12000018,Inverclyde,2024,53,female,594
S12000018,Inverclyde,2024,54,female,595
S12000018,Inverclyde,2024,55,female,662
S12000018,Inverclyde,2024,56,female,668
S12000018,Inverclyde,2024,57,female,689
S12000018,Inverclyde,2024,58,female,695
S12000018,Inverclyde,2024,59,female,686
S12000018,Inverclyde,2024,60,female,737
S12000018,Inverclyde,2024,61,female,741
S12000018,Inverclyde,2024,62,female,685
S12000018,Inverclyde,2024,63,female,635
S12000018,Inverclyde,2024,64,female,675
S12000018,Inverclyde,2024,65,female,664
S12000018,Inverclyde,2024,66,female,589
S12000018,Inverclyde,2024,67,female,564
S12000018,Inverclyde,2024,68,female,560
S12000018,Inverclyde,2024,69,female,514
S12000018,Inverclyde,2024,70,female,495
S12000018,Inverclyde,2024,71,female,473
S12000018,Inverclyde,2024,72,female,457
S12000018,Inverclyde,2024,73,female,482
S12000018,Inverclyde,2024,74,female,436
S12000018,Inverclyde,2024,75,female,475
S12000018,Inverclyde,2024,76,female,472
S12000018,Inverclyde,2024,77,female,460
S12000018,Inverclyde,2024,78,female,340
S12000018,Inverclyde,2024,79,female,337
S12000018,Inverclyde,2024,80,female,328
S12000018,Inverclyde,2024,81,female,335
S12000018,Inverclyde,2024,82,female,272
S12000018,Inverclyde,2024,83,female,219
S12000018,Inverclyde,2024,84,female,227
S12000018,Inverclyde,2024,85,female,248
S12000018,Inverclyde,2024,86,female,213
S12000018,Inverclyde,2024,87,female,184
S12000018,Inverclyde,2024,88,female,156
S12000018,Inverclyde,2024,89,female,118
S12000018,Inverclyde,2024,90,female,544
S12000018,Inverclyde,2024,0,male,315
S12000018,Inverclyde,2024,1,male,347
S12000018,Inverclyde,2024,2,male,358
S12000018,Inverclyde,2024,3,male,345
S12000018,Inverclyde,2024,4,male,322
S12000018,Inverclyde,2024,5,male,404
S12000018,Inverclyde,2024,6,male,369
S12000018,Inverclyde,2024,7,male,394
S12000018,Inverclyde,2024,8,male,396
S12000018,Inverclyde,2024,9,male,425
S12000018,Inverclyde,2024,10,male,418
S12000018,Inverclyde,2024,11,male,418
S12000018,Inverclyde,2024,12,male,465
S12000018,Inverclyde,2024,13,male,437
S12000018,Inverclyde,2024,14,male,456
S12000018,Inverclyde,2024,15,male,450
S12000018,Inverclyde,2024,16,male,481
S12000018,Inverclyde,2024,17,male,451
S12000018,Inverclyde,2024,18,male,407
S12000018,Inverclyde,2024,19,male,435
S12000018,Inverclyde,2024,20,male,404
S12000018,Inverclyde,2024,21,male,406
S12000018,Inverclyde,2024,22,male,387
S12000018,Inverclyde,2024,23,male,403
S12000018,Inverclyde,2024,24,male,466
S12000018,Inverclyde,2024,25,male,424
S12000018,Inverclyde,2024,26,male,397
S12000018,Inverclyde,2024,27,male,445
S12000018,Inverclyde,2024,28,male,418
S12000018,Inverclyde,2024,29,male,468
S12000018,Inverclyde,2024,30,male,431
S12000018,Inverclyde,2024,31,male,397
S12000018,Inverclyde,2024,32,male,469
S12000018,Inverclyde,2024,33,male,474
S12000018,Inverclyde,2024,34,male,439
S12000018,Inverclyde,2024,35,male,454
S12000018,Inverclyde,2024,36,male,470
S12000018,Inverclyde,2024,37,male,457
S12000018,Inverclyde,2024,38,male,509
S12000018,Inverclyde,2024,39,male,452
S12000018,Inverclyde,2024,40,male,443
S12000018,Inverclyde,2024,41,male,431
S12000018,Inverclyde,2024,42,male,472
S12000018,Inverclyde,2024,43,male,480
S12000018,Inverclyde,2024,44,male,422
S12000018,Inverclyde,2024,45,male,443
S12000018,Inverclyde,2024,46,male,413
S12000018,Inverclyde,2024,47,male,434
S12000018,Inverclyde,2024,48,male,411
S12000018,Inverclyde,2024,49,male,429
S12000018,Inverclyde,2024,50,male,439
S12000018,Inverclyde,2024,51,male,484
S12000018,Inverclyde,2024,52,male,518
S12000018,Inverclyde,2024,53,male,529
S12000018,Inverclyde,2024,54,male,542
S12000018,Inverclyde,2024,55,male,523
S12000018,Inverclyde,2024,56,male,617
S12000018,Inverclyde,2024,57,male,658
S12000018,Inverclyde,2024,58,male,634
S12000018,Inverclyde,2024,59,male,622
S12000018,Inverclyde,2024,60,male,635
S12000018,Inverclyde,2024,61,male,681
S12000018,Inverclyde,2024,62,male,696
S12000018,Inverclyde,2024,63,male,638
S12000018,Inverclyde,2024,64,male,617
S12000018,Inverclyde,2024,65,male,585
S12000018,Inverclyde,2024,66,male,515
S12000018,Inverclyde,2024,67,male,493
S12000018,Inverclyde,2024,68,male,488
S12000018,Inverclyde,2024,69,male,476
S12000018,Inverclyde,2024,70,male,441
S12000018,Inverclyde,2024,71,male,436
S12000018,Inverclyde,2024,72,male,418
S12000018,Inverclyde,2024,73,male,434
S12000018,Inverclyde,2024,74,male,392
S12000018,Inverclyde,2024,75,male,366
S12000018,Inverclyde,2024,76,male,340
S12000018,Inverclyde,2024,77,male,383
S12000018,Inverclyde,2024,78,male,302
S12000018,Inverclyde,2024,79,male,243
S12000018,Inverclyde,2024,80,male,277
S12000018,Inverclyde,2024,81,male,228
S12000018,Inverclyde,2024,82,male,184
S12000018,Inverclyde,2024,83,male,164
S12000018,Inverclyde,2024,84,male,130
S12000018,Inverclyde,2024,85,male,136
S12000018,Inverclyde,2024,86,male,128
S12000018,Inverclyde,2024,87,male,103
S12000018,Inverclyde,2024,88,male,69
S12000018,Inverclyde,2024,89,male,65
S12000018,Inverclyde,2024,90,male,210
S12000019,Midlothian,2024,0,all,992
S12000019,Midlothian,2024,1,all,1023
S12000019,Midlothian,2024,2,all,1183
S12000019,Midlothian,2024,3,all,1135
S12000019,Midlothian,2024,4,all,1122
S12000019,Midlothian,2024,5,all,1231
S12000019,Midlothian,2024,6,all,1157
S12000019,Midlothian,2024,7,all,1215
S12000019,Midlothian,2024,8,all,1270
S12000019,Midlothian,2024,9,all,1252
S12000019,Midlothian,2024,10,all,1186
S12000019,Midlothian,2024,11,all,1219
S12000019,Midlothian,2024,12,all,1228
S12000019,Midlothian,2024,13,all,1195
S12000019,Midlothian,2024,14,all,1192
S12000019,Midlothian,2024,15,all,1131
S12000019,Midlothian,2024,16,all,1117
S12000019,Midlothian,2024,17,all,1032
S12000019,Midlothian,2024,18,all,1083
S12000019,Midlothian,2024,19,all,952
S12000019,Midlothian,2024,20,all,959
S12000019,Midlothian,2024,21,all,889
S12000019,Midlothian,2024,22,all,846
S12000019,Midlothian,2024,23,all,964
S12000019,Midlothian,2024,24,all,1056
S12000019,Midlothian,2024,25,all,992
S12000019,Midlothian,2024,26,all,955
S12000019,Midlothian,2024,27,all,1080
S12000019,Midlothian,2024,28,all,1110
S12000019,Midlothian,2024,29,all,1218
S12000019,Midlothian,2024,30,all,1201
S12000019,Midlothian,2024,31,all,1278
S12000019,Midlothian,2024,32,all,1460
S12000019,Midlothian,2024,33,all,1565
S12000019,Midlothian,2024,34,all,1541
S12000019,Midlothian,2024,35,all,1465
S12000019,Midlothian,2024,36,all,1533
S12000019,Midlothian,2024,37,all,1438
S12000019,Midlothian,2024,38,all,1556
S12000019,Midlothian,2024,39,all,1514
S12000019,Midlothian,2024,40,all,1432
S12000019,Midlothian,2024,41,all,1408
S12000019,Midlothian,2024,42,all,1480
S12000019,Midlothian,2024,43,all,1334
S12000019,Midlothian,2024,44,all,1356
S12000019,Midlothian,2024,45,all,1310
S12000019,Midlothian,2024,46,all,1148
S12000019,Midlothian,2024,47,all,1154
S12000019,Midlothian,2024,48,all,1183
S12000019,Midlothian,2024,49,all,1188
S12000019,Midlothian,2024,50,all,1308
S12000019,Midlothian,2024,51,all,1218
S12000019,Midlothian,2024,52,all,1304
S12000019,Midlothian,2024,53,all,1386
S12000019,Midlothian,2024,54,all,1429
S12000019,Midlothian,2024,55,all,1341
S12000019,Midlothian,2024,56,all,1408
S12000019,Midlothian,2024,57,all,1352
S12000019,Midlothian,2024,58,all,1320
S12000019,Midlothian,2024,59,all,1391
S12000019,Midlothian,2024,60,all,1316
S12000019,Midlothian,2024,61,all,1412
S12000019,Midlothian,2024,62,all,1321
S12000019,Midlothian,2024,63,all,1241
S12000019,Midlothian,2024,64,all,1240
S12000019,Midlothian,2024,65,all,1202
S12000019,Midlothian,2024,66,all,1185
S12000019,Midlothian,2024,67,all,1160
S12000019,Midlothian,2024,68,all,1077
S12000019,Midlothian,2024,69,all,1012
S12000019,Midlothian,2024,70,all,975
S12000019,Midlothian,2024,71,all,957
S12000019,Midlothian,2024,72,all,915
S12000019,Midlothian,2024,73,all,950
S12000019,Midlothian,2024,74,all,921
S12000019,Midlothian,2024,75,all,959
S12000019,Midlothian,2024,76,all,934
S12000019,Midlothian,2024,77,all,1044
S12000019,Midlothian,2024,78,all,786
S12000019,Midlothian,2024,79,all,655
S12000019,Midlothian,2024,80,all,647
S12000019,Midlothian,2024,81,all,599
S12000019,Midlothian,2024,82,all,478
S12000019,Midlothian,2024,83,all,430
S12000019,Midlothian,2024,84,all,401
S12000019,Midlothian,2024,85,all,332
S12000019,Midlothian,2024,86,all,334
S12000019,Midlothian,2024,87,all,270
S12000019,Midlothian,2024,88,all,245
S12000019,Midlothian,2024,89,all,221
S12000019,Midlothian,2024,90,all,676
S12000019,Midlothian,2024,0,female,502
S12000019,Midlothian,2024,1,female,495
S12000019,Midlothian,2024,2,female,575
S12000019,Midlothian,2024,3,female,558
S12000019,Midlothian,2024,4,female,545
S12000019,Midlothian,2024,5,female,591
S12000019,Midlothian,2024,6,female,565
S12000019,Midlothian,2024,7,female,599
S12000019,Midlothian,2024,8,female,600
S12000019,Midlothian,2024,9,female,618
S12000019,Midlothian,2024,10,female,604
S12000019,Midlothian,2024,11,female,645
S12000019,Midlothian,2024,12,female,571
S12000019,Midlothian,2024,13,female,600
S12000019,Midlothian,2024,14,female,596
S12000019,Midlothian,2024,15,female,521
S12000019,Midlothian,2024,16,female,559
S12000019,Midlothian,2024,17,female,484
S12000019,Midlothian,2024,18,female,512
S12000019,Midlothian,2024,19,female,436
S12000019,Midlothian,2024,20,female,411
S12000019,Midlothian,2024,21,female,381
S12000019,Midlothian,2024,22,female,387
S12000019,Midlothian,2024,23,female,467
S12000019,Midlothian,2024,24,female,539
S12000019,Midlothian,2024,25,female,518
S12000019,Midlothian,2024,26,female,459
S12000019,Midlothian,2024,27,female,549
S12000019,Midlothian,2024,28,female,562
S12000019,Midlothian,2024,29,female,599
S12000019,Midlothian,2024,30,female,677
S12000019,Midlothian,2024,31,female,724
S12000019,Midlothian,2024,32,female,752
S12000019,Midlothian,2024,33,female,796
S12000019,Midlothian,2024,34,female,814
S12000019,Midlothian,2024,35,female,764
S12000019,Midlothian,2024,36,female,801
S12000019,Midlothian,2024,37,female,791
S12000019,Midlothian,2024,38,female,785
S12000019,Midlothian,2024,39,female,792
S12000019,Midlothian,2024,40,female,727
S12000019,Midlothian,2024,41,female,726
S12000019,Midlothian,2024,42,female,774
S12000019,Midlothian,2024,43,female,699
S12000019,Midlothian,2024,44,female,704
S12000019,Midlothian,2024,45,female,671
S12000019,Midlothian,2024,46,female,583
S12000019,Midlothian,2024,47,female,585
S12000019,Midlothian,2024,48,female,646
S12000019,Midlothian,2024,49,female,608
S12000019,Midlothian,2024,50,female,640
S12000019,Midlothian,2024,51,female,641
S12000019,Midlothian,2024,52,female,693
S12000019,Midlothian,2024,53,female,723
S12000019,Midlothian,2024,54,female,737
S12000019,Midlothian,2024,55,female,702
S12000019,Midlothian,2024,56,female,739
S12000019,Midlothian,2024,57,female,692
S12000019,Midlothian,2024,58,female,729
S12000019,Midlothian,2024,59,female,714
S12000019,Midlothian,2024,60,female,668
S12000019,Midlothian,2024,61,female,752
S12000019,Midlothian,2024,62,female,703
S12000019,Midlothian,2024,63,female,647
S12000019,Midlothian,2024,64,female,633
S12000019,Midlothian,2024,65,female,662
S12000019,Midlothian,2024,66,female,628
S12000019,Midlothian,2024,67,female,611
S12000019,Midlothian,2024,68,female,545
S12000019,Midlothian,2024,69,female,555
S12000019,Midlothian,2024,70,female,496
S12000019,Midlothian,2024,71,female,508
S12000019,Midlothian,2024,72,female,474
S12000019,Midlothian,2024,73,female,525
S12000019,Midlothian,2024,74,female,492
S12000019,Midlothian,2024,75,female,520
S12000019,Midlothian,2024,76,female,546
S12000019,Midlothian,2024,77,female,595
S12000019,Midlothian,2024,78,female,428
S12000019,Midlothian,2024,79,female,338
S12000019,Midlothian,2024,80,female,377
S12000019,Midlothian,2024,81,female,320
S12000019,Midlothian,2024,82,female,256
S12000019,Midlothian,2024,83,female,241
S12000019,Midlothian,2024,84,female,249
S12000019,Midlothian,2024,85,female,182
S12000019,Midlothian,2024,86,female,201
S12000019,Midlothian,2024,87,female,154
S12000019,Midlothian,2024,88,female,148
S12000019,Midlothian,2024,89,female,142
S12000019,Midlothian,2024,90,female,474
S12000019,Midlothian,2024,0,male,490
S12000019,Midlothian,2024,1,male,528
S12000019,Midlothian,2024,2,male,608
S12000019,Midlothian,2024,3,male,577
S12000019,Midlothian,2024,4,male,577
S12000019,Midlothian,2024,5,male,640
S12000019,Midlothian,2024,6,male,592
S12000019,Midlothian,2024,7,male,616
S12000019,Midlothian,2024,8,male,670
S12000019,Midlothian,2024,9,male,634
S12000019,Midlothian,2024,10,male,582
S12000019,Midlothian,2024,11,male,574
S12000019,Midlothian,2024,12,male,657
S12000019,Midlothian,2024,13,male,595
S12000019,Midlothian,2024,14,male,596
S12000019,Midlothian,2024,15,male,610
S12000019,Midlothian,2024,16,male,558
S12000019,Midlothian,2024,17,male,548
S12000019,Midlothian,2024,18,male,571
S12000019,Midlothian,2024,19,male,516
S12000019,Midlothian,2024,20,male,548
S12000019,Midlothian,2024,21,male,508
S12000019,Midlothian,2024,22,male,459
S12000019,Midlothian,2024,23,male,497
S12000019,Midlothian,2024,24,male,517
S12000019,Midlothian,2024,25,male,474
S12000019,Midlothian,2024,26,male,496
S12000019,Midlothian,2024,27,male,531
S12000019,Midlothian,2024,28,male,548
S12000019,Midlothian,2024,29,male,619
S12000019,Midlothian,2024,30,male,524
S12000019,Midlothian,2024,31,male,554
S12000019,Midlothian,2024,32,male,708
S12000019,Midlothian,2024,33,male,769
S12000019,Midlothian,2024,34,male,727
S12000019,Midlothian,2024,35,male,701
S12000019,Midlothian,2024,36,male,732
S12000019,Midlothian,2024,37,male,647
S12000019,Midlothian,2024,38,male,771
S12000019,Midlothian,2024,39,male,722
S12000019,Midlothian,2024,40,male,705
S12000019,Midlothian,2024,41,male,682
S12000019,Midlothian,2024,42,male,706
S12000019,Midlothian,2024,43,male,635
S12000019,Midlothian,2024,44,male,652
S12000019,Midlothian,2024,45,male,639
S12000019,Midlothian,2024,46,male,565
S12000019,Midlothian,2024,47,male,569
S12000019,Midlothian,2024,48,male,537
S12000019,Midlothian,2024,49,male,580
S12000019,Midlothian,2024,50,male,668
S12000019,Midlothian,2024,51,male,577
S12000019,Midlothian,2024,52,male,611
S12000019,Midlothian,2024,53,male,663
S12000019,Midlothian,2024,54,male,692
S12000019,Midlothian,2024,55,male,639
S12000019,Midlothian,2024,56,male,669
S12000019,Midlothian,2024,57,male,660
S12000019,Midlothian,2024,58,male,591
S12000019,Midlothian,2024,59,male,677
S12000019,Midlothian,2024,60,male,648
S12000019,Midlothian,2024,61,male,660
S12000019,Midlothian,2024,62,male,618
S12000019,Midlothian,2024,63,male,594
S12000019,Midlothian,2024,64,male,607
S12000019,Midlothian,2024,65,male,540
S12000019,Midlothian,2024,66,male,557
S12000019,Midlothian,2024,67,male,549
S12000019,Midlothian,2024,68,male,532
S12000019,Midlothian,2024,69,male,457
S12000019,Midlothian,2024,70,male,479
S12000019,Midlothian,2024,71,male,449
S12000019,Midlothian,2024,72,male,441
S12000019,Midlothian,2024,73,male,425
S12000019,Midlothian,2024,74,male,429
S12000019,Midlothian,2024,75,male,439
S12000019,Midlothian,2024,76,male,388
S12000019,Midlothian,2024,77,male,449
S12000019,Midlothian,2024,78,male,358
S12000019,Midlothian,2024,79,male,317
S12000019,Midlothian,2024,80,male,270
S12000019,Midlothian,2024,81,male,279
S12000019,Midlothian,2024,82,male,222
S12000019,Midlothian,2024,83,male,189
S12000019,Midlothian,2024,84,male,152
S12000019,Midlothian,2024,85,male,150
S12000019,Midlothian,2024,86,male,133
S12000019,Midlothian,2024,87,male,116
S12000019,Midlothian,2024,88,male,97
S12000019,Midlothian,2024,89,male,79
S12000019,Midlothian,2024,90,male,202
S12000020,Moray,2024,0,all,763
S12000020,Moray,2024,1,all,738
S12000020,Moray,2024,2,all,867
S12000020,Moray,2024,3,all,837
S12000020,Moray,2024,4,all,908
S12000020,Moray,2024,5,all,885
S12000020,Moray,2024,6,all,916
S12000020,Moray,2024,7,all,944
S12000020,Moray,2024,8,all,1045
S12000020,Moray,2024,9,all,954
S12000020,Moray,2024,10,all,1027
S12000020,Moray,2024,11,all,1085
S12000020,Moray,2024,12,all,1039
S12000020,Moray,2024,13,all,1102
S12000020,Moray,2024,14,all,1112
S12000020,Moray,2024,15,all,1140
S12000020,Moray,2024,16,all,1220
S12000020,Moray,2024,17,all,1135
S12000020,Moray,2024,18,all,1125
S12000020,Moray,2024,19,all,1046
S12000020,Moray,2024,20,all,871
S12000020,Moray,2024,21,all,803
S12000020,Moray,2024,22,all,799
S12000020,Moray,2024,23,all,949
S12000020,Moray,2024,24,all,994
S12000020,Moray,2024,25,all,927
S12000020,Moray,2024,26,all,991
S12000020,Moray,2024,27,all,1036
S12000020,Moray,2024,28,all,1017
S12000020,Moray,2024,29,all,1023
S12000020,Moray,2024,30,all,1051
S12000020,Moray,2024,31,all,1006
S12000020,Moray,2024,32,all,1157
S12000020,Moray,2024,33,all,1142
S12000020,Moray,2024,34,all,1114
S12000020,Moray,2024,35,all,1145
S12000020,Moray,2024,36,all,1092
S12000020,Moray,2024,37,all,1222
S12000020,Moray,2024,38,all,1160
S12000020,Moray,2024,39,all,1165
S12000020,Moray,2024,40,all,1034
S12000020,Moray,2024,41,all,1055
S12000020,Moray,2024,42,all,1076
S12000020,Moray,2024,43,all,1059
S12000020,Moray,2024,44,all,1117
S12000020,Moray,2024,45,all,1141
